"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
17021,"1","2","2026-03-17T05:42:39.438909Z",506100,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0006_slide1_1.png",1.15,"2026-03-17T05:42:39.438909Z"
17022,"1","1","2026-03-17T05:42:41.403639Z",506101,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0006_slide2_1.png",1.441,"2026-03-17T05:42:41.403639Z"
17023,"1","1","2026-03-17T05:42:42.352835Z",506102,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0007_slide1_1.png",0.755,"2026-03-17T05:42:42.352835Z"
17024,"1","2","2026-03-17T05:42:43.844381Z",506103,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0007_slide1_7.png",0.987,"2026-03-17T05:42:43.844381Z"
17025,"1","1","2026-03-17T05:42:45.248828Z",506104,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0008_slide1_1.png",0.966,"2026-03-17T05:42:45.248828Z"
17026,"1","2","2026-03-17T05:42:46.537473Z",506105,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0011_slide1_1.png",1.085,"2026-03-17T05:42:46.537473Z"
17027,"1","1","2026-03-17T05:42:47.940948Z",506106,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0011_slide3_7.png",0.901,"2026-03-17T05:42:47.940948Z"
17028,"1","2","2026-03-17T05:42:49.078143Z",506107,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0012_slide1_6.png",0.945,"2026-03-17T05:42:49.078143Z"
17029,"1","1","2026-03-17T05:42:50.577273Z",506108,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0012_slide3_8.png",1.004,"2026-03-17T05:42:50.577273Z"
17030,"1","1","2026-03-17T05:42:51.638807Z",506109,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0013_slide1_1.png",0.868,"2026-03-17T05:42:51.638807Z"
17031,"1","3","2026-03-17T05:42:53.026851Z",506110,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0024_slide1_7.png",1.197,"2026-03-17T05:42:53.026851Z"
17032,"1","1","2026-03-17T05:42:54.287026Z",506111,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0026_slide1_7.png",1.066,"2026-03-17T05:42:54.287026Z"
17033,"1","1","2026-03-17T05:42:55.978830Z",506112,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0032_slide1_5.png",1.176,"2026-03-17T05:42:55.978830Z"
17034,"1","2","2026-03-17T05:42:57.161357Z",506113,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0036_slide1_5.png",0.992,"2026-03-17T05:42:57.161357Z"
17035,"1","1","2026-03-17T05:42:58.672738Z",506114,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0038_slide1_2.png",1.012,"2026-03-17T05:42:58.672738Z"
17036,"1","1","2026-03-17T05:42:59.751629Z",506115,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0042_slide1_2.png",0.885,"2026-03-17T05:42:59.751629Z"
17037,"1","2","2026-03-17T05:43:01.933433Z",506116,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0042_slide1_5.png",1.681,"2026-03-17T05:43:01.933433Z"
17038,"1","1","2026-03-17T05:43:03.087138Z",506117,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0045_slide1_3.png",0.96,"2026-03-17T05:43:03.087138Z"
17039,"1","2","2026-03-17T05:43:04.778703Z",506118,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0049_slide1_2.png",1.193,"2026-03-17T05:43:04.778703Z"
17040,"1","1","2026-03-17T05:43:05.792352Z",506119,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0049_slide1_7.png",0.813,"2026-03-17T05:43:05.792352Z"
17041,"1","2","2026-03-17T05:43:07.308600Z",506120,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0056_slide1_3.png",1.014,"2026-03-17T05:43:07.308600Z"
17042,"1","1","2026-03-17T05:43:08.392620Z",506121,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0059_slide1_2.png",0.887,"2026-03-17T05:43:08.392620Z"
17043,"1","3","2026-03-17T05:43:10.011313Z",506122,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0060_slide1_2.png",1.115,"2026-03-17T05:43:10.011313Z"
17044,"1","1","2026-03-17T05:43:11.095196Z",506123,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0061_slide1_2.png",0.892,"2026-03-17T05:43:11.095196Z"
17045,"1","1","2026-03-17T05:43:12.555230Z",506124,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0068_slide1_7.png",0.953,"2026-03-17T05:43:12.555230Z"
17046,"1","1","2026-03-17T05:43:13.664214Z",506125,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0069_slide1_7.png",0.919,"2026-03-17T05:43:13.664214Z"
17047,"1","1","2026-03-17T05:43:14.760260Z",506126,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0078_slide1_3.png",0.907,"2026-03-17T05:43:14.760260Z"
17048,"1","1","2026-03-17T05:43:16.105407Z",506127,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0078_slide1_6.png",0.841,"2026-03-17T05:43:16.105407Z"
17049,"1","1","2026-03-17T05:43:17.192487Z",506128,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0079_slide1_4.png",0.893,"2026-03-17T05:43:17.192487Z"
17050,"1","1","2026-03-17T05:43:18.419459Z",506129,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0079_slide1_5.png",0.725,"2026-03-17T05:43:18.419459Z"
17051,"1","1","2026-03-17T05:43:19.361209Z",506130,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0081_slide1_6.png",0.746,"2026-03-17T05:43:19.361209Z"
17052,"1","1","2026-03-17T05:43:20.826721Z",506131,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0087_slide1_3.png",0.957,"2026-03-17T05:43:20.826721Z"
17053,"1","1","2026-03-17T05:43:21.903035Z",506132,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0091_slide1_6.png",0.884,"2026-03-17T05:43:21.903035Z"
17054,"1","2","2026-03-17T05:43:23.150998Z",506133,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0098_slide1_2.png",3.475,"2026-03-17T05:43:27.521524Z"
17055,"1","2","2026-03-17T05:43:31.273057Z",506134,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0099_slide1_3.png",2.021,"2026-03-17T05:43:31.273057Z"
17056,"1","2","2026-03-17T05:43:32.643976Z",506135,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0101_slide1_5.png",0.861,"2026-03-17T05:43:32.643976Z"
17057,"1","1","2026-03-17T05:43:33.849455Z",506136,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0102_slide1_5.png",1.019,"2026-03-17T05:43:33.849455Z"
17058,"1","2","2026-03-17T05:43:35.459709Z",506137,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0103_slide1_6.png",1.418,"2026-03-17T05:43:35.459709Z"
17059,"1","1","2026-03-17T05:43:36.725099Z",506138,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0113_slide1_6.png",0.753,"2026-03-17T05:43:36.725099Z"
17060,"1","1","2026-03-17T05:43:37.593391Z",506139,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0122_slide1_5.png",0.678,"2026-03-17T05:43:37.593391Z"
17061,"1","2","2026-03-17T05:43:38.918056Z",506140,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0130_slide1_5.png",0.824,"2026-03-17T05:43:38.918056Z"
17062,"1","1","2026-03-17T05:43:39.848604Z",506141,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0130_slide1_6.png",0.737,"2026-03-17T05:43:39.848604Z"
17063,"1","2","2026-03-17T05:43:41.125950Z",506142,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0131_slide1_2.png",0.772,"2026-03-17T05:43:41.125950Z"
17064,"1","2","2026-03-17T05:43:42.147263Z",506143,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0134_slide1_2.png",0.829,"2026-03-17T05:43:42.147263Z"
17065,"1","2","2026-03-17T05:43:43.457795Z",506144,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0134_slide1_5.png",0.815,"2026-03-17T05:43:43.457795Z"
17066,"1","1","2026-03-17T05:43:44.450665Z",506145,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0138_slide1_6.png",0.794,"2026-03-17T05:43:44.450665Z"
17067,"1","1","2026-03-17T05:43:45.727168Z",506146,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0139_slide1_5.png",0.758,"2026-03-17T05:43:45.727168Z"
17068,"1","1","2026-03-17T05:43:46.755741Z",506147,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0145_slide1_4.png",0.834,"2026-03-17T05:43:46.755741Z"
17069,"1","3","2026-03-17T05:43:48.336690Z",506148,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0157_slide1_5.png",1.071,"2026-03-17T05:43:48.336690Z"
17070,"1","2","2026-03-17T05:43:49.390017Z",506149,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0161_slide1_5.png",0.86,"2026-03-17T05:43:49.390017Z"
17071,"1","1","2026-03-17T05:43:50.623004Z",506150,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0185_slide1_6.png",0.744,"2026-03-17T05:43:50.623004Z"
17072,"1","2","2026-03-17T05:43:51.696614Z",506151,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0202_slide1_5.png",0.883,"2026-03-17T05:43:51.696614Z"
17073,"1","1","2026-03-17T05:43:52.895293Z",506152,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0204_slide1_5.png",0.697,"2026-03-17T05:43:52.895293Z"
17074,"1","1","2026-03-17T05:43:53.925313Z",506153,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0211_slide1_6.png",0.838,"2026-03-17T05:43:53.925313Z"
17075,"1","1","2026-03-17T05:43:54.867462Z",506154,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0221_slide1_5.png",0.747,"2026-03-17T05:43:54.867462Z"
17076,"1","2","2026-03-17T05:43:56.292124Z",506155,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0231_slide1_5.png",0.925,"2026-03-17T05:43:56.292124Z"
17077,"1","2","2026-03-17T05:43:57.465964Z",506156,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0232_slide1_5.png",0.981,"2026-03-17T05:43:57.465964Z"
17078,"1","1","2026-03-17T05:43:58.813458Z",506157,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0243_slide1_4.png",0.83,"2026-03-17T05:43:58.813458Z"
17079,"1","3","2026-03-17T05:44:00.855176Z",506158,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0247_slide1_5.png",1.85,"2026-03-17T05:44:00.855176Z"
17080,"1","1","2026-03-17T05:44:02.346280Z",506159,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y003_cell_0256_slide1_4.png",0.988,"2026-03-17T05:44:02.346280Z"
17081,"1","2","2026-03-17T05:44:03.563064Z",506160,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0001_slide3_7.png",1.024,"2026-03-17T05:44:03.563064Z"
17082,"1","2","2026-03-17T05:44:09.834817Z",506161,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0002_slide1_2.png",5.779,"2026-03-17T05:44:09.834817Z"
17083,"1","1","2026-03-17T05:44:10.809575Z",506162,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0003_slide3_3.png",0.78,"2026-03-17T05:44:10.809575Z"
17084,"1","1","2026-03-17T05:44:12.297211Z",506163,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0003_slide3_8.png",0.993,"2026-03-17T05:44:12.297211Z"
17085,"1","1","2026-03-17T05:44:13.453383Z",506164,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0004_slide1_2.png",0.961,"2026-03-17T05:44:13.453383Z"
17086,"1","2","2026-03-17T05:44:14.887455Z",506165,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0005_slide3_7.png",0.892,"2026-03-17T05:44:14.887455Z"
17087,"1","2","2026-03-17T05:44:16.128111Z",506166,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0006_slide3_7.png",1.014,"2026-03-17T05:44:16.128111Z"
17088,"1","1","2026-03-17T05:44:17.599465Z",506167,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0007_slide1_2.png",0.947,"2026-03-17T05:44:17.599465Z"
17089,"1","1","2026-03-17T05:44:18.746314Z",506168,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0007_slide3_2.png",0.924,"2026-03-17T05:44:18.746314Z"
17090,"1","1","2026-03-17T05:44:20.232241Z",506169,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0007_slide3_8.png",0.954,"2026-03-17T05:44:20.232241Z"
17091,"1","1","2026-03-17T05:44:21.165758Z",506170,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0008_slide3_8.png",0.734,"2026-03-17T05:44:21.165758Z"
17092,"1","2","2026-03-17T05:44:22.984260Z",506171,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0009_slide1_1.png",1.983,"2026-03-17T05:44:25.701661Z"
17093,"1","1","2026-03-17T05:44:28.301896Z",506172,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0010_slide1_7.png",1.174,"2026-03-17T05:44:28.301896Z"
17094,"1","2","2026-03-17T05:44:29.765638Z",506173,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0011_slide1_5.png",0.967,"2026-03-17T05:44:29.765638Z"
17095,"1","1","2026-03-17T05:44:30.779743Z",506174,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0013_slide3_8.png",0.815,"2026-03-17T05:44:30.779743Z"
17096,"1","2","2026-03-17T05:44:32.480447Z",506175,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0014_slide1_5.png",1.186,"2026-03-17T05:44:32.480447Z"
17097,"1","1","2026-03-17T05:44:33.557787Z",506176,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0014_slide3_8.png",0.88,"2026-03-17T05:44:33.557787Z"
17098,"1","1","2026-03-17T05:44:34.787084Z",506177,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0015_slide1_3.png",0.726,"2026-03-17T05:44:34.787084Z"
17099,"1","1","2026-03-17T05:44:35.830629Z",506178,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0019_slide1_5.png",0.846,"2026-03-17T05:44:35.830629Z"
17100,"1","1","2026-03-17T05:44:37.413210Z",506179,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0020_slide1_1.png",1.081,"2026-03-17T05:44:37.413210Z"
17101,"1","1","2026-03-17T05:44:38.591401Z",506180,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0020_slide1_7.png",0.985,"2026-03-17T05:44:38.592400Z"
17102,"1","1","2026-03-17T05:44:39.912882Z",506181,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0021_slide1_2.png",0.822,"2026-03-17T05:44:39.912882Z"
17103,"1","0","2026-03-17T05:44:42.405644Z",506182,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0027_slide1_5.png",2.3,"2026-03-17T05:44:42.405644Z"
17104,"1","3","2026-03-17T05:44:44.624078Z",506183,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0028_slide1_5.png",1.711,"2026-03-17T05:44:44.624078Z"
17105,"1","3","2026-03-17T05:44:46.593807Z",506184,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0033_slide1_1.png",1.762,"2026-03-17T05:44:46.593807Z"
17106,"1","1","2026-03-17T05:44:48.017136Z",506185,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0035_slide1_6.png",0.912,"2026-03-17T05:44:48.017136Z"
17107,"1","3","2026-03-17T05:44:49.331281Z",506186,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0036_slide1_1.png",1.122,"2026-03-17T05:44:49.331281Z"
17108,"1","1","2026-03-17T05:44:50.630148Z",506187,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0036_slide1_2.png",0.811,"2026-03-17T05:44:50.630148Z"
17109,"1","1","2026-03-17T05:44:51.575902Z",506188,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0038_slide1_8.png",0.758,"2026-03-17T05:44:51.575902Z"
17110,"1","1","2026-03-17T05:44:52.895353Z",506189,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0040_slide1_2.png",0.807,"2026-03-17T05:44:52.895353Z"
17111,"1","1","2026-03-17T05:44:53.789405Z",506190,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0042_slide1_1.png",0.697,"2026-03-17T05:44:53.789405Z"
17112,"1","3","2026-03-17T05:44:55.005053Z",506191,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0044_slide1_5.png",1.021,"2026-03-17T05:44:55.005053Z"
17113,"1","1","2026-03-17T05:44:56.794629Z",506192,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0047_slide1_2.png",1.288,"2026-03-17T05:44:56.794629Z"
17114,"1","1","2026-03-17T05:44:58.625593Z",506193,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0057_slide1_2.png",1.631,"2026-03-17T05:44:58.625593Z"
17115,"1","1","2026-03-17T05:45:00.014795Z",506194,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0059_slide1_2.png",0.875,"2026-03-17T05:45:00.014795Z"
17116,"1","1","2026-03-17T05:45:01.247407Z",506195,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0060_slide1_3.png",1.034,"2026-03-17T05:45:01.247407Z"
17117,"1","1","2026-03-17T05:45:02.601173Z",506196,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0061_slide1_2.png",0.846,"2026-03-17T05:45:02.601173Z"
17118,"1","1","2026-03-17T05:45:03.828792Z",506197,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0065_slide1_2.png",1.035,"2026-03-17T05:45:03.828792Z"
17119,"1","3","2026-03-17T05:45:06.005474Z",506198,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0067_slide1_3.png",1.665,"2026-03-17T05:45:06.005474Z"
17120,"1","1","2026-03-17T05:45:07.187508Z",506199,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0069_slide1_2.png",0.985,"2026-03-17T05:45:07.187508Z"
17121,"1","2","2026-03-17T05:45:09.280809Z",506200,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0074_slide1_5.png",1.592,"2026-03-17T05:45:09.280809Z"
17122,"1","2","2026-03-17T05:45:10.496480Z",506201,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0089_slide1_5.png",1.02,"2026-03-17T05:45:10.496480Z"
17123,"1","2","2026-03-17T05:45:12.139802Z",506202,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0096_slide1_5.png",1.141,"2026-03-17T05:45:12.139802Z"
17124,"1","1","2026-03-17T05:45:13.223690Z",506203,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0097_slide1_5.png",0.877,"2026-03-17T05:45:13.223690Z"
17125,"1","1","2026-03-17T05:45:14.585059Z",506204,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0107_slide1_6.png",0.859,"2026-03-17T05:45:14.585059Z"
17126,"1","2","2026-03-17T05:45:15.695842Z",506205,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0111_slide1_5.png",0.917,"2026-03-17T05:45:15.695842Z"
17127,"1","1","2026-03-17T05:45:17.360894Z",506206,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0112_slide1_5.png",1.169,"2026-03-17T05:45:17.360894Z"
17128,"1","2","2026-03-17T05:45:18.491549Z",506207,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0120_slide1_5.png",0.934,"2026-03-17T05:45:18.491549Z"
17129,"1","3","2026-03-17T05:45:20.526802Z",506208,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0135_slide1_5.png",1.526,"2026-03-17T05:45:20.526802Z"
17130,"1","2","2026-03-17T05:45:21.992744Z",506209,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0138_slide1_5.png",1.269,"2026-03-17T05:45:21.992744Z"
17131,"1","2","2026-03-17T05:45:23.452390Z",506210,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0140_slide1_5.png",0.946,"2026-03-17T05:45:23.452390Z"
17132,"1","2","2026-03-17T05:45:24.551292Z",506211,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0144_slide1_5.png",0.908,"2026-03-17T05:45:24.551292Z"
17133,"1","1","2026-03-17T05:45:26.909517Z",506212,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0146_slide1_5.png",1.857,"2026-03-17T05:45:26.909517Z"
17134,"1","2","2026-03-17T05:45:29.387243Z",506213,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0148_slide1_5.png",2.275,"2026-03-17T05:45:29.387243Z"
17135,"1","1","2026-03-17T05:45:30.778693Z",506214,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0150_slide1_4.png",0.885,"2026-03-17T05:45:30.778693Z"
17136,"1","2","2026-03-17T05:45:31.863722Z",506215,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0150_slide1_5.png",0.89,"2026-03-17T05:45:31.863722Z"
17137,"1","3","2026-03-17T05:45:33.530560Z",506216,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0155_slide1_5.png",1.465,"2026-03-17T05:45:33.530560Z"
17138,"1","1","2026-03-17T05:45:34.739260Z",506217,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0162_slide1_5.png",1.006,"2026-03-17T05:45:34.739260Z"
17139,"1","2","2026-03-17T05:45:35.975460Z",506218,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0164_slide1_5.png",1.034,"2026-03-17T05:45:35.975460Z"
17140,"1","2","2026-03-17T05:45:38.165217Z",506219,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0167_slide1_5.png",1.682,"2026-03-17T05:45:38.165217Z"
17141,"1","1","2026-03-17T05:45:39.166651Z",506220,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0168_slide1_5.png",0.803,"2026-03-17T05:45:39.166651Z"
17142,"1","2","2026-03-17T05:45:40.583329Z",506221,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0169_slide1_6.png",0.909,"2026-03-17T05:45:40.583329Z"
17143,"1","2","2026-03-17T05:45:41.872925Z",506222,"/data/local-files/?d=Users%5CKyle%5CMonocyte_with_RBC%5Ctile_x001_y004_cell_0172_slide1_5.png",0.871,"2026-03-17T05:45:41.872925Z"
