"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"

1812,"1","Clustered cell","2026-02-12T00:22:56.082474Z",57966,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0226.png",1.08,"2026-02-12T00:22:56.082474Z"

1813,"1","Monocyte with RBC","2026-02-12T00:22:59.125387Z",57967,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0227.png",2.384,"2026-02-12T00:22:59.125387Z"

1814,"1","Clustered cell","2026-02-12T00:23:00.969624Z",57968,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0228.png",1.193,"2026-02-12T00:23:00.969624Z"

1815,"1","Clustered cell","2026-02-12T00:23:04.071914Z",57969,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0229.png",2.408,"2026-02-12T00:23:04.071914Z"

1816,"1","Monocyte without RBC","2026-02-12T00:23:08.995267Z",57970,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0230.png",4.582,"2026-02-12T00:23:08.995267Z"

1817,"1","Monocyte with RBC","2026-02-12T00:23:11.732879Z",57971,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0231.png",2.056,"2026-02-12T00:23:11.732879Z"

1818,"1","Clustered cell","2026-02-12T00:23:13.668662Z",57972,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0232.png",1.27,"2026-02-12T00:23:13.668662Z"

1819,"1","Clustered cell","2026-02-12T00:23:15.321331Z",57973,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0233.png",0.954,"2026-02-12T00:23:15.321331Z"

1820,"1","Monocyte with RBC","2026-02-12T00:23:17.213032Z",57974,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0234.png",1.232,"2026-02-12T00:23:17.213032Z"

1821,"1","Monocyte without RBC","2026-02-12T00:23:22.106118Z",57975,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0235.png",4.169,"2026-02-12T00:23:22.106118Z"

1822,"1","Clustered cell","2026-02-12T00:23:24.033079Z",57976,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0236.png",1.263,"2026-02-12T00:23:24.033079Z"

1823,"1","Monocyte with RBC","2026-02-12T00:23:25.928064Z",57977,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0237.png",1.241,"2026-02-12T00:23:25.928064Z"

1824,"1","Clustered cell","2026-02-12T00:23:27.406780Z",57978,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0238.png",0.827,"2026-02-12T00:23:27.406780Z"

1825,"1","Unusable","2026-02-12T00:23:29.374563Z",57979,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0239.png",1.293,"2026-02-12T00:23:29.374563Z"

1826,"1","Monocyte with RBC","2026-02-12T00:23:33.333908Z",57980,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0240.png",3.631,"2026-02-12T00:23:33.333908Z"

1827,"1","Monocyte with RBC","2026-02-12T00:23:35.678118Z",57981,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0241.png",1.658,"2026-02-12T00:23:35.678118Z"

1828,"1","Monocyte with RBC","2026-02-12T00:23:37.207173Z",57982,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0242.png",0.874,"2026-02-12T00:23:37.207173Z"

1829,"1","Monocyte with RBC","2026-02-12T00:23:38.666893Z",57983,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0243.png",0.78,"2026-02-12T00:23:38.666893Z"

1830,"1","Monocyte with RBC","2026-02-12T00:23:40.132177Z",57984,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0244.png",0.816,"2026-02-12T00:23:40.132177Z"

1831,"1","Monocyte with RBC","2026-02-12T00:23:43.465751Z",57985,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0245.png",2.677,"2026-02-12T00:23:43.465751Z"

1832,"1","Unusable","2026-02-12T00:23:45.467708Z",57986,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0246.png",1.32,"2026-02-12T00:23:45.467708Z"

1833,"1","Clustered cell","2026-02-12T00:23:47.327460Z",57987,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0247.png",1.209,"2026-02-12T00:23:47.327460Z"

1834,"1","Monocyte without RBC","2026-02-12T00:23:49.315568Z",57988,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0248.png",1.273,"2026-02-12T00:23:49.315568Z"

1835,"1","Unusable","2026-02-12T00:23:51.077702Z",57989,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0249.png",1.239,"2026-02-12T00:23:51.077702Z"

1836,"1","Clustered cell","2026-02-12T00:23:52.631495Z",57990,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0250.png",1.173,"2026-02-12T00:23:52.631495Z"

1837,"1","Clustered cell","2026-02-12T00:23:55.180488Z",57991,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0251.png",1.87,"2026-02-12T00:23:55.180488Z"

1838,"1","Clustered cell","2026-02-12T00:23:57.043769Z",57992,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0252.png",1.204,"2026-02-12T00:23:57.043769Z"

1839,"1","Clustered cell","2026-02-12T00:23:59.419515Z",57993,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0253.png",1.717,"2026-02-12T00:23:59.419515Z"

1840,"1","Clustered cell","2026-02-12T00:24:00.946667Z",57994,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0254.png",0.853,"2026-02-12T00:24:00.946667Z"

1841,"1","Clustered cell","2026-02-12T00:24:03.923447Z",57995,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0255.png",2.303,"2026-02-12T00:24:03.923447Z"

1842,"1","Clustered cell","2026-02-12T00:24:06.330227Z",57996,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0256.png",1.752,"2026-02-12T00:24:06.330227Z"

1843,"1","Monocyte with RBC","2026-02-12T00:24:08.578015Z",57997,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0257.png",1.569,"2026-02-12T00:24:08.578015Z"

1844,"1","Monocyte without RBC","2026-02-12T00:24:10.518227Z",57998,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0258.png",1.584,"2026-02-12T00:24:10.518227Z"

1845,"1","Monocyte with RBC","2026-02-12T00:24:12.690756Z",57999,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0259.png",1.501,"2026-02-12T00:24:12.690756Z"

1846,"1","Monocyte without RBC","2026-02-12T00:24:14.519490Z",58000,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0260.png",1.178,"2026-02-12T00:24:14.519490Z"

1847,"1","Monocyte without RBC","2026-02-12T00:24:16.688904Z",58001,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0261.png",1.499,"2026-02-12T00:24:16.688904Z"

1848,"1","Monocyte with RBC","2026-02-12T00:24:18.495189Z",58002,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0262.png",1.157,"2026-02-12T00:24:18.495189Z"

1849,"1","Monocyte with RBC","2026-02-12T00:24:20.391367Z",58003,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0263.png",1.186,"2026-02-12T00:24:20.391367Z"

1850,"1","Monocyte with RBC","2026-02-12T00:24:22.108276Z",58004,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0264.png",1.049,"2026-02-12T00:24:22.108276Z"

1851,"1","Monocyte with RBC","2026-02-12T00:24:26.613637Z",58005,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0265.png",3.812,"2026-02-12T00:24:26.613637Z"

1852,"1","Monocyte without RBC","2026-02-12T00:24:29.263434Z",58006,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0266.png",1.972,"2026-02-12T00:24:29.263434Z"

1853,"1","Monocyte with RBC","2026-02-12T00:24:30.690708Z",58007,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0267.png",1.051,"2026-02-12T00:24:30.690708Z"

1854,"1","Clustered cell","2026-02-12T00:24:32.266718Z",58008,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0268.png",0.934,"2026-02-12T00:24:32.266718Z"

1855,"1","Clustered cell","2026-02-12T00:24:33.905125Z",58009,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0269.png",0.937,"2026-02-12T00:24:33.905125Z"

1856,"1","Clustered cell","2026-02-12T00:24:35.526600Z",58010,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0270.png",0.96,"2026-02-12T00:24:35.526600Z"

1857,"1","Clustered cell","2026-02-12T00:24:37.096015Z",58011,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0271.png",0.873,"2026-02-12T00:24:37.096015Z"

1858,"1","Clustered cell","2026-02-12T00:24:38.928538Z",58012,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0272.png",1.145,"2026-02-12T00:24:38.928538Z"

1859,"1","Clustered cell","2026-02-12T00:24:40.651912Z",58013,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0273.png",0.982,"2026-02-12T00:24:40.651912Z"

1860,"1","Unusable","2026-02-12T00:24:47.724743Z",58014,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0274.png",6.413,"2026-02-12T00:24:47.724743Z"

1861,"1","Clustered cell","2026-02-12T00:24:56.497496Z",58015,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0275.png",8.41,"2026-02-12T00:24:56.497496Z"

1862,"1","Monocyte with RBC","2026-02-12T00:25:02.400957Z",58016,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0276.png",5.209,"2026-02-12T00:25:02.400957Z"

1863,"1","Clustered cell","2026-02-12T00:25:05.953863Z",58017,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0277.png",2.809,"2026-02-12T00:25:05.953863Z"

1864,"1","Monocyte with RBC","2026-02-12T00:25:07.609209Z",58018,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0278.png",1.029,"2026-02-12T00:25:07.609209Z"

1865,"1","Clustered cell","2026-02-12T00:25:09.282387Z",58019,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0279.png",0.942,"2026-02-12T00:25:09.282387Z"

1866,"1","Clustered cell","2026-02-12T00:25:15.110366Z",58020,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0280.png",5.463,"2026-02-12T00:25:15.110366Z"

1867,"1","Clustered cell","2026-02-12T00:25:16.953744Z",58021,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0281.png",1.45,"2026-02-12T00:25:16.953744Z"

1868,"1","Clustered cell","2026-02-12T00:25:19.321415Z",58022,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0282.png",1.719,"2026-02-12T00:25:19.321415Z"

1869,"1","Clustered cell","2026-02-12T00:25:20.930239Z",58023,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0283.png",0.957,"2026-02-12T00:25:20.930239Z"

1870,"1","RBC alone","2026-02-12T00:25:24.567333Z",58024,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0284.png",2.935,"2026-02-12T00:25:24.567333Z"

1871,"1","Monocyte without RBC","2026-02-12T00:25:26.737305Z",58025,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0285.png",1.52,"2026-02-12T00:25:26.737305Z"

1872,"1","Monocyte without RBC","2026-02-12T00:25:28.534606Z",58026,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0286.png",1.117,"2026-02-12T00:25:28.534606Z"

1873,"1","Clustered cell","2026-02-12T00:25:30.755272Z",58027,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0287.png",1.555,"2026-02-12T00:25:30.755272Z"

1874,"1","Clustered cell","2026-02-12T00:25:32.326227Z",58028,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0288.png",1.172,"2026-02-12T00:25:32.326227Z"

1875,"1","Monocyte without RBC","2026-02-12T00:25:34.669247Z",58029,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0289.png",1.632,"2026-02-12T00:25:34.669247Z"

1876,"1","Monocyte with RBC","2026-02-12T00:25:38.335995Z",58030,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0290.png",2.955,"2026-02-12T00:25:38.335995Z"

1877,"1","Clustered cell","2026-02-12T00:25:40.484867Z",58031,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0291.png",1.482,"2026-02-12T00:25:40.484867Z"

1878,"1","Monocyte without RBC","2026-02-12T00:25:48.290483Z",58032,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0292.png",7.133,"2026-02-12T00:25:48.290483Z"

1879,"1","Clustered cell","2026-02-12T00:25:50.012395Z",58033,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0293.png",1.067,"2026-02-12T00:25:50.012395Z"

1880,"1","Monocyte without RBC","2026-02-12T00:25:51.614338Z",58034,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0294.png",0.92,"2026-02-12T00:25:51.614338Z"

1881,"1","Clustered cell","2026-02-12T00:25:53.072095Z",58035,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0295.png",1.074,"2026-02-12T00:25:53.072095Z"

1882,"1","Clustered cell","2026-02-12T00:25:55.033468Z",58036,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0296.png",1.271,"2026-02-12T00:25:55.033468Z"

1883,"1","Clustered cell","2026-02-12T00:25:56.778371Z",58037,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0297.png",1.066,"2026-02-12T00:25:56.778371Z"

1884,"1","Clustered cell","2026-02-12T00:25:59.367290Z",58038,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0298.png",1.909,"2026-02-12T00:25:59.367290Z"

1885,"1","Clustered cell","2026-02-12T00:26:01.326726Z",58039,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0299.png",1.262,"2026-02-12T00:26:01.326726Z"

1886,"1","Unusable","2026-02-12T00:26:03.471848Z",58040,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0300.png",1.451,"2026-02-12T00:26:03.471848Z"

1887,"1","Clustered cell","2026-02-12T00:26:05.662419Z",58041,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0301.png",1.519,"2026-02-12T00:26:05.662419Z"

1888,"1","Monocyte with RBC","2026-02-12T00:26:08.221504Z",58042,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0302.png",1.892,"2026-02-12T00:26:08.221504Z"

1889,"1","Clustered cell","2026-02-12T00:26:10.467185Z",58043,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0303.png",1.545,"2026-02-12T00:26:10.467185Z"

1890,"1","Monocyte with RBC","2026-02-12T00:26:12.347132Z",58044,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0304.png",1.21,"2026-02-12T00:26:12.347132Z"

1891,"1","Clustered cell","2026-02-12T00:26:13.791700Z",58045,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0305.png",1.087,"2026-02-12T00:26:13.791700Z"

1892,"1","Lymphocyte?","2026-02-12T00:26:17.141077Z",58046,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0306.png",2.943,"2026-02-12T00:26:17.141077Z"

1893,"1","Lymphocyte?","2026-02-12T00:26:18.511810Z",58047,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0307.png",1.035,"2026-02-12T00:26:18.511810Z"

1894,"1","Monocyte without RBC","2026-02-12T00:26:21.593690Z",58048,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0308.png",2.368,"2026-02-12T00:26:21.593690Z"

1895,"1","Monocyte without RBC","2026-02-12T00:26:23.225989Z",58049,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0309.png",0.974,"2026-02-12T00:26:23.225989Z"

1896,"1","Monocyte without RBC","2026-02-12T00:26:25.525610Z",58050,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0310.png",1.605,"2026-02-12T00:26:25.525610Z"

1897,"1","Monocyte with RBC","2026-02-12T00:26:27.557051Z",58051,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0311.png",1.308,"2026-02-12T00:26:27.557051Z"

1898,"1","Monocyte with RBC","2026-02-12T00:26:29.433431Z",58052,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0312.png",1.2,"2026-02-12T00:26:29.433431Z"

1899,"1","Clustered cell","2026-02-12T00:26:31.822569Z",58053,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0313.png",0.999,"2026-02-12T00:26:31.822569Z"

1900,"1","Monocyte with RBC","2026-02-12T00:26:33.492118Z",58054,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0314.png",1.263,"2026-02-12T00:26:33.492118Z"

1901,"1","RBC alone","2026-02-12T00:26:37.331482Z",58055,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0315.png",3.171,"2026-02-12T00:26:37.331482Z"

1902,"1","Monocyte with RBC","2026-02-12T00:26:39.236836Z",58056,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0316.png",1.217,"2026-02-12T00:26:39.236836Z"

1903,"1","Clustered cell","2026-02-12T00:26:41.052125Z",58057,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0317.png",1.163,"2026-02-12T00:26:41.052125Z"

1904,"1","Clustered cell","2026-02-12T00:26:42.724350Z",58058,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0318.png",1.02,"2026-02-12T00:26:42.724350Z"

1905,"1","Clustered cell","2026-02-12T00:26:44.428306Z",58059,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0319.png",1.011,"2026-02-12T00:26:44.428306Z"

1906,"1","Clustered cell","2026-02-12T00:26:46.184336Z",58060,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0320.png",1.098,"2026-02-12T00:26:46.184336Z"

1907,"1","Clustered cell","2026-02-12T00:26:47.805973Z",58061,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0321.png",0.957,"2026-02-12T00:26:47.805973Z"

1908,"1","Clustered cell","2026-02-12T00:26:50.715609Z",58062,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0322.png",2.217,"2026-02-12T00:26:50.715609Z"

1909,"1","Clustered cell","2026-02-12T00:26:52.749754Z",58063,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0323.png",1.388,"2026-02-12T00:26:52.749754Z"

1910,"1","Monocyte without RBC","2026-02-12T00:26:56.859715Z",58064,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0324.png",3.763,"2026-02-12T00:26:56.859715Z"

1911,"1","Clustered cell","2026-02-12T00:27:00.030950Z",58065,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0325.png",2.525,"2026-02-12T00:27:00.030950Z"

1912,"1","Monocyte with RBC","2026-02-12T00:27:01.775248Z",58066,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0326.png",1.053,"2026-02-12T00:27:01.775248Z"

1913,"1","Monocyte with RBC","2026-02-12T00:27:03.691817Z",58067,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0327.png",1.24,"2026-02-12T00:27:03.691817Z"

1914,"1","Clustered cell","2026-02-12T00:27:05.773889Z",58068,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0328.png",1.395,"2026-02-12T00:27:05.773889Z"

1915,"1","Lymphocyte?","2026-02-12T00:27:12.221831Z",58069,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0329.png",5.774,"2026-02-12T00:27:12.221831Z"

1916,"1","Monocyte with RBC","2026-02-12T00:27:15.479203Z",58070,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y001_cell_0330.png",2.893,"2026-02-12T00:27:15.479203Z"

