"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at" 
1990,"1","Monocyte without RBC","2026-02-12T00:31:28.738628Z",58144,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-5%5Ctile_x001_y002_cell_0003.png",0.817,"2026-02-12T00:31:28.738628Z"
1991,"1","Monocyte without RBC","2026-02-12T00:31:30.548628Z",58145,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-6%5Ctile_x001_y002_cell_0003.png",1.096,"2026-02-12T00:31:30.548628Z"
1992,"1","Monocyte without RBC","2026-02-12T00:31:32.245227Z",58146,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-7%5Ctile_x001_y002_cell_0003.png",0.944,"2026-02-12T00:31:32.245227Z"
1993,"1","Monocyte without RBC","2026-02-12T00:31:33.996743Z",58147,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-8%5Ctile_x001_y002_cell_0003.png",1.041,"2026-02-12T00:31:33.996743Z"
1994,"1","Unusable","2026-02-12T00:31:37.817854Z",58148,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-1%5Ctile_x001_y002_cell_0003.png",3.124,"2026-02-12T00:31:37.817854Z"
1995,"1","RBC alone","2026-02-12T00:31:39.917874Z",58149,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-2%5Ctile_x001_y002_cell_0003.png",1.704,"2026-02-12T00:31:39.917874Z"
1996,"1","Unusable","2026-02-12T00:31:41.905127Z",58150,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-3%5Ctile_x001_y002_cell_0003.png",1.283,"2026-02-12T00:31:41.905127Z"
1997,"1","Unusable","2026-02-12T00:31:43.682028Z",58151,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-4%5Ctile_x001_y002_cell_0003.png",1.004,"2026-02-12T00:31:43.682028Z"
1998,"1","Monocyte without RBC","2026-02-12T00:31:45.650700Z",58152,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-5%5Ctile_x001_y002_cell_0003.png",1.223,"2026-02-12T00:31:45.650700Z"
1999,"1","Unusable","2026-02-12T00:31:47.315495Z",58153,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-6%5Ctile_x001_y002_cell_0003.png",1.016,"2026-02-12T00:31:47.315495Z"
2000,"1","Monocyte with RBC","2026-02-12T00:31:50.169308Z",58154,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-7%5Ctile_x001_y002_cell_0003.png",2.174,"2026-02-12T00:31:50.169308Z"
2001,"1","RBC alone","2026-02-12T00:31:52.731967Z",58155,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-8%5Ctile_x001_y002_cell_0003.png",1.865,"2026-02-12T00:31:52.731967Z"
2002,"1","Unusable","2026-02-12T00:31:56.233540Z",58156,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-1%5Ctile_x001_y002_cell_0004.png",2.775,"2026-02-12T00:31:56.233540Z"
2003,"1","Clustered cell","2026-02-12T00:32:08.006281Z",58157,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-2%5Ctile_x001_y002_cell_0004.png",11.403,"2026-02-12T00:32:08.006281Z"
2004,"1","Monocyte without RBC","2026-02-24T23:08:54.564596Z",58158,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-3%5Ctile_x001_y002_cell_0004.png",6.723,"2026-02-24T23:08:54.564596Z"
2005,"1","Unusable","2026-02-24T23:09:05.005559Z",58159,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-4%5Ctile_x001_y002_cell_0004.png",9.908,"2026-02-24T23:09:05.005559Z"
2006,"1","Clustered cell","2026-02-24T23:09:11.555707Z",58160,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y002_cell_0004.png",6.022,"2026-02-24T23:09:11.555707Z"
2007,"1","Unusable","2026-02-24T23:09:21.524966Z",58161,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-6%5Ctile_x001_y002_cell_0004.png",3.193,"2026-02-24T23:09:21.524966Z"
2008,"1","Unusable","2026-02-24T23:09:23.332694Z",58162,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-7%5Ctile_x001_y002_cell_0004.png",1.286,"2026-02-24T23:09:23.332694Z"
2009,"1","Monocyte without RBC","2026-02-24T23:09:25.899077Z",58163,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-8%5Ctile_x001_y002_cell_0004.png",2.004,"2026-02-24T23:09:25.899077Z"
2010,"1","Monocyte with RBC","2026-02-24T23:09:28.705086Z",58164,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-1%5Ctile_x001_y002_cell_0004.png",2.266,"2026-02-24T23:09:28.705086Z"
2011,"1","Monocyte with RBC","2026-02-24T23:09:36.083370Z",58165,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-2%5Ctile_x001_y002_cell_0004.png",6.909,"2026-02-24T23:09:36.083370Z"
2012,"1","Lymphocyte?","2026-02-24T23:09:42.069689Z",58166,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-3%5Ctile_x001_y002_cell_0004.png",5.51,"2026-02-24T23:09:42.069689Z"
2013,"1","Monocyte without RBC","2026-02-24T23:09:43.955481Z",58167,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-4%5Ctile_x001_y002_cell_0004.png",1.351,"2026-02-24T23:09:43.955481Z"
2014,"1","Monocyte without RBC","2026-02-24T23:09:45.831312Z",58168,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-5%5Ctile_x001_y002_cell_0004.png",1.015,"2026-02-24T23:09:45.831312Z"
2015,"1","Monocyte without RBC","2026-02-24T23:09:47.442233Z",58169,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-6%5Ctile_x001_y002_cell_0004.png",1.065,"2026-02-24T23:09:47.442233Z"
2016,"1","Monocyte without RBC","2026-02-24T23:09:49.339604Z",58170,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-7%5Ctile_x001_y002_cell_0004.png",1.361,"2026-02-24T23:09:49.339604Z"
2017,"1","Monocyte without RBC","2026-02-24T23:09:51.027058Z",58171,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-8%5Ctile_x001_y002_cell_0004.png",0.875,"2026-02-24T23:09:51.027058Z"
2018,"1","Unusable","2026-02-24T23:09:52.645799Z",58172,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-1%5Ctile_x001_y002_cell_0004.png",1.049,"2026-02-24T23:09:52.645799Z"
2019,"1","RBC alone","2026-02-24T23:09:54.872182Z",58173,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-2%5Ctile_x001_y002_cell_0004.png",1.408,"2026-02-24T23:09:54.872182Z"
2020,"1","Unusable","2026-02-24T23:09:57.139729Z",58174,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-3%5Ctile_x001_y002_cell_0004.png",1.767,"2026-02-24T23:09:57.139729Z"
2021,"1","Unusable","2026-02-24T23:09:59.458777Z",58175,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-4%5Ctile_x001_y002_cell_0004.png",1.495,"2026-02-24T23:09:59.458777Z"
2022,"1","Unusable","2026-02-24T23:10:01.989078Z",58176,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-5%5Ctile_x001_y002_cell_0004.png",1.961,"2026-02-24T23:10:01.989078Z"
2023,"1","Unusable","2026-02-24T23:10:06.348512Z",58177,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-6%5Ctile_x001_y002_cell_0004.png",3.522,"2026-02-24T23:10:06.348512Z"
2024,"1","Monocyte without RBC","2026-02-24T23:10:08.285016Z",58178,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-7%5Ctile_x001_y002_cell_0004.png",1.407,"2026-02-24T23:10:08.285016Z"
2025,"1","Lymphocyte?","2026-02-24T23:10:12.132555Z",58179,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-8%5Ctile_x001_y002_cell_0004.png",3.29,"2026-02-24T23:10:12.132555Z"
2026,"1","Unusable","2026-02-24T23:10:13.965158Z",58180,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-1%5Ctile_x001_y002_cell_0005.png",1.277,"2026-02-24T23:10:13.965158Z"
2027,"1","Monocyte with RBC","2026-02-24T23:10:16.105192Z",58181,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-2%5Ctile_x001_y002_cell_0005.png",1.31,"2026-02-24T23:10:16.105192Z"
2028,"1","Unusable","2026-02-24T23:10:23.485880Z",58182,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-3%5Ctile_x001_y002_cell_0005.png",6.835,"2026-02-24T23:10:23.485880Z"
2029,"1","Unusable","2026-02-24T23:10:26.668748Z",58183,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-4%5Ctile_x001_y002_cell_0005.png",2.351,"2026-02-24T23:10:26.668748Z"
2030,"1","Monocyte with RBC","2026-02-24T23:10:29.012901Z",58184,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y002_cell_0005.png",1.826,"2026-02-24T23:10:29.012901Z"
2031,"1","Monocyte with RBC","2026-02-24T23:10:30.924066Z",58185,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-6%5Ctile_x001_y002_cell_0005.png",1.378,"2026-02-24T23:10:30.924066Z"
2032,"1","Lymphocyte?","2026-02-24T23:10:33.789028Z",58186,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-7%5Ctile_x001_y002_cell_0005.png",2.313,"2026-02-24T23:10:33.789028Z"
2033,"1","Unusable","2026-02-24T23:10:35.308219Z",58187,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-8%5Ctile_x001_y002_cell_0005.png",0.977,"2026-02-24T23:10:35.308219Z"
2034,"1","Unusable","2026-02-24T23:10:37.101259Z",58188,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-1%5Ctile_x001_y002_cell_0005.png",1.242,"2026-02-24T23:10:37.101259Z"
2035,"1","Monocyte without RBC","2026-02-24T23:10:40.129895Z",58189,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-2%5Ctile_x001_y002_cell_0005.png",2.18,"2026-02-24T23:10:40.129895Z"
2036,"1","Monocyte without RBC","2026-02-24T23:10:42.171916Z",58190,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-3%5Ctile_x001_y002_cell_0005.png",1.563,"2026-02-24T23:10:42.171916Z"
2037,"1","Monocyte without RBC","2026-02-24T23:10:43.854448Z",58191,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-4%5Ctile_x001_y002_cell_0005.png",0.848,"2026-02-24T23:10:43.854448Z"
2038,"1","Unusable","2026-02-24T23:10:46.142114Z",58192,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-5%5Ctile_x001_y002_cell_0005.png",1.803,"2026-02-24T23:10:46.142114Z"
2039,"1","Unusable","2026-02-24T23:10:48.109287Z",58193,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-6%5Ctile_x001_y002_cell_0005.png",1.126,"2026-02-24T23:10:48.109287Z"
2040,"1","Monocyte without RBC","2026-02-24T23:14:11.980376Z",58194,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-7%5Ctile_x001_y002_cell_0005.png",203.319,"2026-02-24T23:14:11.980376Z"
2041,"1","Unusable","2026-02-24T23:14:13.855118Z",58195,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-8%5Ctile_x001_y002_cell_0005.png",1.015,"2026-02-24T23:14:13.855118Z"
2042,"1","Unusable","2026-02-24T23:14:15.728135Z",58196,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-1%5Ctile_x001_y002_cell_0005.png",1.166,"2026-02-24T23:14:15.728135Z"
2043,"1","Unusable","2026-02-24T23:14:17.600532Z",58197,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-2%5Ctile_x001_y002_cell_0005.png",1.346,"2026-02-24T23:14:17.600532Z"
2044,"1","Monocyte without RBC","2026-02-24T23:14:19.622740Z",58198,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-5%5Ctile_x001_y002_cell_0005.png",1.148,"2026-02-24T23:14:19.622740Z"
2045,"1","Unusable","2026-02-24T23:14:21.088764Z",58199,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-6%5Ctile_x001_y002_cell_0005.png",0.893,"2026-02-24T23:14:21.088764Z"
2046,"1","Monocyte with RBC","2026-02-24T23:14:23.377456Z",58200,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-7%5Ctile_x001_y002_cell_0005.png",1.463,"2026-02-24T23:14:23.377456Z"
2047,"1","Monocyte without RBC","2026-02-24T23:14:25.673244Z",58201,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-8%5Ctile_x001_y002_cell_0005.png",1.739,"2026-02-24T23:14:25.673244Z"
2048,"1","Unusable","2026-02-24T23:14:27.265622Z",58202,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-1%5Ctile_x001_y002_cell_0006.png",1.024,"2026-02-24T23:14:27.265622Z"
2049,"1","Monocyte without RBC","2026-02-24T23:14:29.390066Z",58203,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-2%5Ctile_x001_y002_cell_0006.png",1.296,"2026-02-24T23:14:29.390066Z"
2050,"1","Monocyte without RBC","2026-02-24T23:14:30.833308Z",58204,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-3%5Ctile_x001_y002_cell_0006.png",0.918,"2026-02-24T23:14:30.833308Z"
2051,"1","Monocyte without RBC","2026-02-24T23:14:32.603290Z",58205,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-4%5Ctile_x001_y002_cell_0006.png",0.89,"2026-02-24T23:14:32.603290Z"
2052,"1","Monocyte without RBC","2026-02-24T23:14:34.139698Z",58206,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y002_cell_0006.png",1.029,"2026-02-24T23:14:34.139698Z"
2053,"1","Monocyte without RBC","2026-02-24T23:14:35.786252Z",58207,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-6%5Ctile_x001_y002_cell_0006.png",0.82,"2026-02-24T23:14:35.786252Z"
2054,"1","Unusable","2026-02-24T23:14:37.600544Z",58208,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-7%5Ctile_x001_y002_cell_0006.png",0.975,"2026-02-24T23:14:37.600544Z"
2055,"1","Unusable","2026-02-24T23:14:39.054840Z",58209,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-8%5Ctile_x001_y002_cell_0006.png",0.935,"2026-02-24T23:14:39.054840Z"
2056,"1","Monocyte without RBC","2026-02-24T23:14:40.576654Z",58210,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-1%5Ctile_x001_y002_cell_0006.png",0.817,"2026-02-24T23:14:40.576654Z"
2057,"1","Clustered cell","2026-02-24T23:14:45.236393Z",58211,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-2%5Ctile_x001_y002_cell_0006.png",5.566,"2026-02-24T23:14:49.599005Z"
2058,"1","Monocyte without RBC","2026-02-24T23:14:55.196162Z",58212,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-3%5Ctile_x001_y002_cell_0006.png",1.632,"2026-02-24T23:14:55.196162Z"
2059,"1","Clustered cell","2026-02-24T23:14:57.561841Z",58213,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-4%5Ctile_x001_y002_cell_0006.png",1.832,"2026-02-24T23:14:57.561841Z"
2060,"1","Clustered cell","2026-02-24T23:14:59.323064Z",58214,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-5%5Ctile_x001_y002_cell_0006.png",1.252,"2026-02-24T23:14:59.323064Z"
2061,"1","Monocyte without RBC","2026-02-24T23:15:34.429248Z",58215,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-6%5Ctile_x001_y002_cell_0006.png",34.559,"2026-02-24T23:15:34.429248Z"
2062,"1","Lymphocyte?","2026-02-24T23:15:40.276337Z",58216,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-7%5Ctile_x001_y002_cell_0006.png",5.254,"2026-02-24T23:15:40.276337Z"
2063,"1","Monocyte without RBC","2026-02-24T23:15:41.667025Z",58217,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-8%5Ctile_x001_y002_cell_0006.png",0.878,"2026-02-24T23:15:41.667025Z"
2064,"1","Unusable","2026-02-24T23:15:43.339912Z",58218,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-1%5Ctile_x001_y002_cell_0006.png",0.827,"2026-02-24T23:15:43.339912Z"
2065,"1","Unusable","2026-02-24T23:15:44.858028Z",58219,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-2%5Ctile_x001_y002_cell_0006.png",1.027,"2026-02-24T23:15:44.858028Z"
2066,"1","Unusable","2026-02-24T23:15:46.635001Z",58220,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-5%5Ctile_x001_y002_cell_0006.png",0.917,"2026-02-24T23:15:46.635001Z"
2067,"1","Monocyte with RBC","2026-02-24T23:15:48.427931Z",58221,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-7%5Ctile_x001_y002_cell_0006.png",1.238,"2026-02-24T23:15:48.427931Z"
2068,"1","Unusable","2026-02-24T23:15:50.182170Z",58222,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-8%5Ctile_x001_y002_cell_0006.png",0.907,"2026-02-24T23:15:50.182170Z"
2069,"1","Unusable","2026-02-24T23:15:52.963325Z",58223,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-1%5Ctile_x001_y002_cell_0007.png",2.227,"2026-02-24T23:15:52.963325Z"
2070,"1","Clustered cell","2026-02-24T23:15:54.923122Z",58224,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-2%5Ctile_x001_y002_cell_0007.png",1.107,"2026-02-24T23:15:54.923122Z"
2071,"1","Clustered cell","2026-02-24T23:15:56.644672Z",58225,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-3%5Ctile_x001_y002_cell_0007.png",1.226,"2026-02-24T23:15:56.644672Z"
2072,"1","Clustered cell","2026-02-24T23:15:58.988452Z",58226,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-4%5Ctile_x001_y002_cell_0007.png",1.805,"2026-02-24T23:15:58.988452Z"
2073,"1","Monocyte without RBC","2026-02-24T23:16:02.498305Z",58227,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y002_cell_0007.png",2.812,"2026-02-24T23:16:02.498305Z"
2074,"1","Monocyte with RBC","2026-02-24T23:16:04.721895Z",58228,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-6%5Ctile_x001_y002_cell_0007.png",1.414,"2026-02-24T23:16:04.721895Z"
2075,"1","Unusable","2026-02-24T23:16:06.165191Z",58229,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-7%5Ctile_x001_y002_cell_0007.png",0.89,"2026-02-24T23:16:06.165191Z"
2076,"1","Lymphocyte?","2026-02-24T23:16:08.361418Z",58230,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-8%5Ctile_x001_y002_cell_0007.png",1.366,"2026-02-24T23:16:08.361418Z"
2077,"1","Monocyte without RBC","2026-02-24T23:16:09.973355Z",58231,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-1%5Ctile_x001_y002_cell_0007.png",1.069,"2026-02-24T23:16:09.973355Z"
2078,"1","Monocyte without RBC","2026-02-24T23:17:10.672026Z",58232,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-2%5Ctile_x001_y002_cell_0007.png",60.191,"2026-02-24T23:17:10.672026Z"
2079,"1","Monocyte without RBC","2026-02-24T23:17:12.103999Z",58233,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-3%5Ctile_x001_y002_cell_0007.png",0.833,"2026-02-24T23:17:12.103999Z"
2080,"1","Monocyte without RBC","2026-02-24T23:17:13.822553Z",58234,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-4%5Ctile_x001_y002_cell_0007.png",0.796,"2026-02-24T23:17:13.822553Z"
2081,"1","Clustered cell","2026-02-24T23:17:16.240777Z",58235,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-5%5Ctile_x001_y002_cell_0007.png",1.837,"2026-02-24T23:17:16.240777Z"
2082,"1","Monocyte without RBC","2026-02-24T23:17:18.044766Z",58236,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-6%5Ctile_x001_y002_cell_0007.png",0.917,"2026-02-24T23:17:18.044766Z"
2083,"1","Monocyte without RBC","2026-02-24T23:17:19.458132Z",58237,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-7%5Ctile_x001_y002_cell_0007.png",0.804,"2026-02-24T23:17:19.458132Z"
2084,"1","Monocyte without RBC","2026-02-24T23:17:20.928662Z",58238,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%202-8%5Ctile_x001_y002_cell_0007.png",0.89,"2026-02-24T23:17:20.928662Z"
2085,"1","Unusable","2026-02-24T23:17:22.408917Z",58239,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-1%5Ctile_x001_y002_cell_0007.png",0.909,"2026-02-24T23:17:22.408917Z"
2086,"1","RBC alone","2026-02-24T23:17:24.593316Z",58240,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-2%5Ctile_x001_y002_cell_0007.png",1.295,"2026-02-24T23:17:24.593316Z"
2087,"1","RBC alone","2026-02-24T23:17:26.042242Z",58241,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-5%5Ctile_x001_y002_cell_0007.png",0.903,"2026-02-24T23:17:26.042242Z"
2088,"1","Monocyte with RBC","2026-02-24T23:17:27.955037Z",58242,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-7%5Ctile_x001_y002_cell_0007.png",1.033,"2026-02-24T23:17:27.955037Z"
2089,"1","Unusable","2026-02-24T23:17:30.248847Z",58243,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%203-8%5Ctile_x001_y002_cell_0007.png",1.555,"2026-02-24T23:17:30.248847Z"
2090,"1","Unusable","2026-02-24T23:17:32.325314Z",58244,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-1%5Ctile_x001_y002_cell_0008.png",1.184,"2026-02-24T23:17:32.325314Z"
2091,"1","Clustered cell","2026-02-24T23:17:34.203198Z",58245,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-2%5Ctile_x001_y002_cell_0008.png",1.298,"2026-02-24T23:17:34.203198Z"
2092,"1","Monocyte with RBC","2026-02-24T23:17:36.785519Z",58246,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-3%5Ctile_x001_y002_cell_0008.png",1.738,"2026-02-24T23:17:36.785519Z"
2093,"1","Monocyte without RBC","2026-02-24T23:17:38.225083Z",58247,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-4%5Ctile_x001_y002_cell_0008.png",0.886,"2026-02-24T23:17:38.225083Z"
2094,"1","Clustered cell","2026-02-24T23:17:40.047629Z",58248,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-5%5Ctile_x001_y002_cell_0008.png",0.962,"2026-02-24T23:17:40.047629Z"
2095,"1","Clustered cell","2026-02-24T23:17:42.482619Z",58249,"/data/local-files/?d=Users%5CKyle%5CMMA_batch1%5Ccontrast_1.0%5CSlide%201-6%5Ctile_x001_y002_cell_0008.png",1.845,"2026-02-24T23:17:42.482619Z"
